base_stat,effort,stat_name,stat_url,id,name
50,0,hp,https://pokeapi.co/api/v2/stat/1/,852,clobbopus
68,1,attack,https://pokeapi.co/api/v2/stat/2/,852,clobbopus
60,0,defense,https://pokeapi.co/api/v2/stat/3/,852,clobbopus
50,0,special-attack,https://pokeapi.co/api/v2/stat/4/,852,clobbopus
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,852,clobbopus
32,0,speed,https://pokeapi.co/api/v2/stat/6/,852,clobbopus
40,0,hp,https://pokeapi.co/api/v2/stat/1/,854,sinistea
45,0,attack,https://pokeapi.co/api/v2/stat/2/,854,sinistea
45,0,defense,https://pokeapi.co/api/v2/stat/3/,854,sinistea
74,1,special-attack,https://pokeapi.co/api/v2/stat/4/,854,sinistea
54,0,special-defense,https://pokeapi.co/api/v2/stat/5/,854,sinistea
50,0,speed,https://pokeapi.co/api/v2/stat/6/,854,sinistea
42,0,hp,https://pokeapi.co/api/v2/stat/1/,856,hatenna
30,0,attack,https://pokeapi.co/api/v2/stat/2/,856,hatenna
45,0,defense,https://pokeapi.co/api/v2/stat/3/,856,hatenna
56,1,special-attack,https://pokeapi.co/api/v2/stat/4/,856,hatenna
53,0,special-defense,https://pokeapi.co/api/v2/stat/5/,856,hatenna
39,0,speed,https://pokeapi.co/api/v2/stat/6/,856,hatenna
45,0,hp,https://pokeapi.co/api/v2/stat/1/,859,impidimp
45,0,attack,https://pokeapi.co/api/v2/stat/2/,859,impidimp
30,0,defense,https://pokeapi.co/api/v2/stat/3/,859,impidimp
55,1,special-attack,https://pokeapi.co/api/v2/stat/4/,859,impidimp
40,0,special-defense,https://pokeapi.co/api/v2/stat/5/,859,impidimp
50,0,speed,https://pokeapi.co/api/v2/stat/6/,859,impidimp
45,0,hp,https://pokeapi.co/api/v2/stat/1/,868,milcery
40,0,attack,https://pokeapi.co/api/v2/stat/2/,868,milcery
40,0,defense,https://pokeapi.co/api/v2/stat/3/,868,milcery
50,0,special-attack,https://pokeapi.co/api/v2/stat/4/,868,milcery
61,1,special-defense,https://pokeapi.co/api/v2/stat/5/,868,milcery
34,0,speed,https://pokeapi.co/api/v2/stat/6/,868,milcery
65,0,hp,https://pokeapi.co/api/v2/stat/1/,870,falinks
100,2,attack,https://pokeapi.co/api/v2/stat/2/,870,falinks
100,0,defense,https://pokeapi.co/api/v2/stat/3/,870,falinks
70,0,special-attack,https://pokeapi.co/api/v2/stat/4/,870,falinks
60,1,special-defense,https://pokeapi.co/api/v2/stat/5/,870,falinks
75,0,speed,https://pokeapi.co/api/v2/stat/6/,870,falinks
65,0,hp,https://pokeapi.co/api/v2/stat/1/,10303,falinks-mega
135,0,attack,https://pokeapi.co/api/v2/stat/2/,10303,falinks-mega
135,0,defense,https://pokeapi.co/api/v2/stat/3/,10303,falinks-mega
70,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10303,falinks-mega
65,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10303,falinks-mega
100,0,speed,https://pokeapi.co/api/v2/stat/6/,10303,falinks-mega
48,0,hp,https://pokeapi.co/api/v2/stat/1/,871,pincurchin
101,2,attack,https://pokeapi.co/api/v2/stat/2/,871,pincurchin
95,0,defense,https://pokeapi.co/api/v2/stat/3/,871,pincurchin
91,0,special-attack,https://pokeapi.co/api/v2/stat/4/,871,pincurchin
85,0,special-defense,https://pokeapi.co/api/v2/stat/5/,871,pincurchin
15,0,speed,https://pokeapi.co/api/v2/stat/6/,871,pincurchin
30,0,hp,https://pokeapi.co/api/v2/stat/1/,872,snom
25,0,attack,https://pokeapi.co/api/v2/stat/2/,872,snom
35,0,defense,https://pokeapi.co/api/v2/stat/3/,872,snom
45,1,special-attack,https://pokeapi.co/api/v2/stat/4/,872,snom
30,0,special-defense,https://pokeapi.co/api/v2/stat/5/,872,snom
20,0,speed,https://pokeapi.co/api/v2/stat/6/,872,snom
100,0,hp,https://pokeapi.co/api/v2/stat/1/,874,stonjourner
125,0,attack,https://pokeapi.co/api/v2/stat/2/,874,stonjourner
135,2,defense,https://pokeapi.co/api/v2/stat/3/,874,stonjourner
20,0,special-attack,https://pokeapi.co/api/v2/stat/4/,874,stonjourner
20,0,special-defense,https://pokeapi.co/api/v2/stat/5/,874,stonjourner
70,0,speed,https://pokeapi.co/api/v2/stat/6/,874,stonjourner
75,0,hp,https://pokeapi.co/api/v2/stat/1/,875,eiscue-ice
80,0,attack,https://pokeapi.co/api/v2/stat/2/,875,eiscue-ice
110,2,defense,https://pokeapi.co/api/v2/stat/3/,875,eiscue-ice
65,0,special-attack,https://pokeapi.co/api/v2/stat/4/,875,eiscue-ice
90,0,special-defense,https://pokeapi.co/api/v2/stat/5/,875,eiscue-ice
50,0,speed,https://pokeapi.co/api/v2/stat/6/,875,eiscue-ice
75,0,hp,https://pokeapi.co/api/v2/stat/1/,10185,eiscue-noice
80,0,attack,https://pokeapi.co/api/v2/stat/2/,10185,eiscue-noice
70,2,defense,https://pokeapi.co/api/v2/stat/3/,10185,eiscue-noice
65,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10185,eiscue-noice
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10185,eiscue-noice
130,0,speed,https://pokeapi.co/api/v2/stat/6/,10185,eiscue-noice
60,0,hp,https://pokeapi.co/api/v2/stat/1/,876,indeedee-male
65,0,attack,https://pokeapi.co/api/v2/stat/2/,876,indeedee-male
55,0,defense,https://pokeapi.co/api/v2/stat/3/,876,indeedee-male
105,2,special-attack,https://pokeapi.co/api/v2/stat/4/,876,indeedee-male
95,0,special-defense,https://pokeapi.co/api/v2/stat/5/,876,indeedee-male
95,0,speed,https://pokeapi.co/api/v2/stat/6/,876,indeedee-male
70,0,hp,https://pokeapi.co/api/v2/stat/1/,10186,indeedee-female
55,0,attack,https://pokeapi.co/api/v2/stat/2/,10186,indeedee-female
65,0,defense,https://pokeapi.co/api/v2/stat/3/,10186,indeedee-female
95,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10186,indeedee-female
105,2,special-defense,https://pokeapi.co/api/v2/stat/5/,10186,indeedee-female
85,0,speed,https://pokeapi.co/api/v2/stat/6/,10186,indeedee-female
58,0,hp,https://pokeapi.co/api/v2/stat/1/,877,morpeko-full-belly
95,0,attack,https://pokeapi.co/api/v2/stat/2/,877,morpeko-full-belly
58,0,defense,https://pokeapi.co/api/v2/stat/3/,877,morpeko-full-belly
70,0,special-attack,https://pokeapi.co/api/v2/stat/4/,877,morpeko-full-belly
58,0,special-defense,https://pokeapi.co/api/v2/stat/5/,877,morpeko-full-belly
97,2,speed,https://pokeapi.co/api/v2/stat/6/,877,morpeko-full-belly
58,0,hp,https://pokeapi.co/api/v2/stat/1/,10187,morpeko-hangry
95,0,attack,https://pokeapi.co/api/v2/stat/2/,10187,morpeko-hangry
58,0,defense,https://pokeapi.co/api/v2/stat/3/,10187,morpeko-hangry
70,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10187,morpeko-hangry
58,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10187,morpeko-hangry
97,2,speed,https://pokeapi.co/api/v2/stat/6/,10187,morpeko-hangry
72,0,hp,https://pokeapi.co/api/v2/stat/1/,878,cufant
80,1,attack,https://pokeapi.co/api/v2/stat/2/,878,cufant
49,0,defense,https://pokeapi.co/api/v2/stat/3/,878,cufant
40,0,special-attack,https://pokeapi.co/api/v2/stat/4/,878,cufant
49,0,special-defense,https://pokeapi.co/api/v2/stat/5/,878,cufant
40,0,speed,https://pokeapi.co/api/v2/stat/6/,878,cufant
90,0,hp,https://pokeapi.co/api/v2/stat/1/,880,dracozolt
100,2,attack,https://pokeapi.co/api/v2/stat/2/,880,dracozolt
90,0,defense,https://pokeapi.co/api/v2/stat/3/,880,dracozolt
80,0,special-attack,https://pokeapi.co/api/v2/stat/4/,880,dracozolt
70,0,special-defense,https://pokeapi.co/api/v2/stat/5/,880,dracozolt
75,0,speed,https://pokeapi.co/api/v2/stat/6/,880,dracozolt
90,0,hp,https://pokeapi.co/api/v2/stat/1/,881,arctozolt
100,2,attack,https://pokeapi.co/api/v2/stat/2/,881,arctozolt
90,0,defense,https://pokeapi.co/api/v2/stat/3/,881,arctozolt
90,0,special-attack,https://pokeapi.co/api/v2/stat/4/,881,arctozolt
80,0,special-defense,https://pokeapi.co/api/v2/stat/5/,881,arctozolt
55,0,speed,https://pokeapi.co/api/v2/stat/6/,881,arctozolt
90,0,hp,https://pokeapi.co/api/v2/stat/1/,882,dracovish
90,0,attack,https://pokeapi.co/api/v2/stat/2/,882,dracovish
100,2,defense,https://pokeapi.co/api/v2/stat/3/,882,dracovish
70,0,special-attack,https://pokeapi.co/api/v2/stat/4/,882,dracovish
80,0,special-defense,https://pokeapi.co/api/v2/stat/5/,882,dracovish
75,0,speed,https://pokeapi.co/api/v2/stat/6/,882,dracovish
90,0,hp,https://pokeapi.co/api/v2/stat/1/,883,arctovish
90,0,attack,https://pokeapi.co/api/v2/stat/2/,883,arctovish
100,2,defense,https://pokeapi.co/api/v2/stat/3/,883,arctovish
80,0,special-attack,https://pokeapi.co/api/v2/stat/4/,883,arctovish
90,0,special-defense,https://pokeapi.co/api/v2/stat/5/,883,arctovish
55,0,speed,https://pokeapi.co/api/v2/stat/6/,883,arctovish
70,0,hp,https://pokeapi.co/api/v2/stat/1/,884,duraludon
95,0,attack,https://pokeapi.co/api/v2/stat/2/,884,duraludon
115,0,defense,https://pokeapi.co/api/v2/stat/3/,884,duraludon
120,2,special-attack,https://pokeapi.co/api/v2/stat/4/,884,duraludon
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,884,duraludon
85,0,speed,https://pokeapi.co/api/v2/stat/6/,884,duraludon
70,0,hp,https://pokeapi.co/api/v2/stat/1/,10225,duraludon-gmax
95,0,attack,https://pokeapi.co/api/v2/stat/2/,10225,duraludon-gmax
115,0,defense,https://pokeapi.co/api/v2/stat/3/,10225,duraludon-gmax
120,2,special-attack,https://pokeapi.co/api/v2/stat/4/,10225,duraludon-gmax
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10225,duraludon-gmax
85,0,speed,https://pokeapi.co/api/v2/stat/6/,10225,duraludon-gmax
28,0,hp,https://pokeapi.co/api/v2/stat/1/,885,dreepy
60,0,attack,https://pokeapi.co/api/v2/stat/2/,885,dreepy
30,0,defense,https://pokeapi.co/api/v2/stat/3/,885,dreepy
40,0,special-attack,https://pokeapi.co/api/v2/stat/4/,885,dreepy
30,0,special-defense,https://pokeapi.co/api/v2/stat/5/,885,dreepy
82,1,speed,https://pokeapi.co/api/v2/stat/6/,885,dreepy
92,0,hp,https://pokeapi.co/api/v2/stat/1/,888,zacian
120,0,attack,https://pokeapi.co/api/v2/stat/2/,888,zacian
115,0,defense,https://pokeapi.co/api/v2/stat/3/,888,zacian
80,0,special-attack,https://pokeapi.co/api/v2/stat/4/,888,zacian
115,0,special-defense,https://pokeapi.co/api/v2/stat/5/,888,zacian
138,3,speed,https://pokeapi.co/api/v2/stat/6/,888,zacian
92,0,hp,https://pokeapi.co/api/v2/stat/1/,10188,zacian-crowned
150,0,attack,https://pokeapi.co/api/v2/stat/2/,10188,zacian-crowned
115,0,defense,https://pokeapi.co/api/v2/stat/3/,10188,zacian-crowned
80,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10188,zacian-crowned
115,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10188,zacian-crowned
148,3,speed,https://pokeapi.co/api/v2/stat/6/,10188,zacian-crowned
92,0,hp,https://pokeapi.co/api/v2/stat/1/,889,zamazenta
120,0,attack,https://pokeapi.co/api/v2/stat/2/,889,zamazenta
115,0,defense,https://pokeapi.co/api/v2/stat/3/,889,zamazenta
80,0,special-attack,https://pokeapi.co/api/v2/stat/4/,889,zamazenta
115,0,special-defense,https://pokeapi.co/api/v2/stat/5/,889,zamazenta
138,3,speed,https://pokeapi.co/api/v2/stat/6/,889,zamazenta
92,0,hp,https://pokeapi.co/api/v2/stat/1/,10189,zamazenta-crowned
120,0,attack,https://pokeapi.co/api/v2/stat/2/,10189,zamazenta-crowned
140,0,defense,https://pokeapi.co/api/v2/stat/3/,10189,zamazenta-crowned
80,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10189,zamazenta-crowned
140,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10189,zamazenta-crowned
128,3,speed,https://pokeapi.co/api/v2/stat/6/,10189,zamazenta-crowned
140,3,hp,https://pokeapi.co/api/v2/stat/1/,890,eternatus
85,0,attack,https://pokeapi.co/api/v2/stat/2/,890,eternatus
95,0,defense,https://pokeapi.co/api/v2/stat/3/,890,eternatus
145,0,special-attack,https://pokeapi.co/api/v2/stat/4/,890,eternatus
95,0,special-defense,https://pokeapi.co/api/v2/stat/5/,890,eternatus
130,0,speed,https://pokeapi.co/api/v2/stat/6/,890,eternatus
255,3,hp,https://pokeapi.co/api/v2/stat/1/,10190,eternatus-eternamax
115,0,attack,https://pokeapi.co/api/v2/stat/2/,10190,eternatus-eternamax
250,0,defense,https://pokeapi.co/api/v2/stat/3/,10190,eternatus-eternamax
125,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10190,eternatus-eternamax
250,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10190,eternatus-eternamax
130,0,speed,https://pokeapi.co/api/v2/stat/6/,10190,eternatus-eternamax
60,0,hp,https://pokeapi.co/api/v2/stat/1/,891,kubfu
90,1,attack,https://pokeapi.co/api/v2/stat/2/,891,kubfu
60,0,defense,https://pokeapi.co/api/v2/stat/3/,891,kubfu
53,0,special-attack,https://pokeapi.co/api/v2/stat/4/,891,kubfu
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,891,kubfu
72,0,speed,https://pokeapi.co/api/v2/stat/6/,891,kubfu
105,0,hp,https://pokeapi.co/api/v2/stat/1/,893,zarude
120,3,attack,https://pokeapi.co/api/v2/stat/2/,893,zarude
105,0,defense,https://pokeapi.co/api/v2/stat/3/,893,zarude
70,0,special-attack,https://pokeapi.co/api/v2/stat/4/,893,zarude
95,0,special-defense,https://pokeapi.co/api/v2/stat/5/,893,zarude
105,0,speed,https://pokeapi.co/api/v2/stat/6/,893,zarude
105,0,hp,https://pokeapi.co/api/v2/stat/1/,10192,zarude-dada
120,3,attack,https://pokeapi.co/api/v2/stat/2/,10192,zarude-dada
105,0,defense,https://pokeapi.co/api/v2/stat/3/,10192,zarude-dada
70,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10192,zarude-dada
95,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10192,zarude-dada
105,0,speed,https://pokeapi.co/api/v2/stat/6/,10192,zarude-dada
80,0,hp,https://pokeapi.co/api/v2/stat/1/,894,regieleki
100,0,attack,https://pokeapi.co/api/v2/stat/2/,894,regieleki
50,0,defense,https://pokeapi.co/api/v2/stat/3/,894,regieleki
100,0,special-attack,https://pokeapi.co/api/v2/stat/4/,894,regieleki
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,894,regieleki
200,3,speed,https://pokeapi.co/api/v2/stat/6/,894,regieleki
200,3,hp,https://pokeapi.co/api/v2/stat/1/,895,regidrago
100,0,attack,https://pokeapi.co/api/v2/stat/2/,895,regidrago
50,0,defense,https://pokeapi.co/api/v2/stat/3/,895,regidrago
100,0,special-attack,https://pokeapi.co/api/v2/stat/4/,895,regidrago
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,895,regidrago
80,0,speed,https://pokeapi.co/api/v2/stat/6/,895,regidrago
100,0,hp,https://pokeapi.co/api/v2/stat/1/,896,glastrier
145,3,attack,https://pokeapi.co/api/v2/stat/2/,896,glastrier
130,0,defense,https://pokeapi.co/api/v2/stat/3/,896,glastrier
65,0,special-attack,https://pokeapi.co/api/v2/stat/4/,896,glastrier
110,0,special-defense,https://pokeapi.co/api/v2/stat/5/,896,glastrier
30,0,speed,https://pokeapi.co/api/v2/stat/6/,896,glastrier
100,0,hp,https://pokeapi.co/api/v2/stat/1/,897,spectrier
65,0,attack,https://pokeapi.co/api/v2/stat/2/,897,spectrier
60,0,defense,https://pokeapi.co/api/v2/stat/3/,897,spectrier
145,3,special-attack,https://pokeapi.co/api/v2/stat/4/,897,spectrier
80,0,special-defense,https://pokeapi.co/api/v2/stat/5/,897,spectrier
130,0,speed,https://pokeapi.co/api/v2/stat/6/,897,spectrier
100,3,hp,https://pokeapi.co/api/v2/stat/1/,898,calyrex
80,0,attack,https://pokeapi.co/api/v2/stat/2/,898,calyrex
80,0,defense,https://pokeapi.co/api/v2/stat/3/,898,calyrex
80,0,special-attack,https://pokeapi.co/api/v2/stat/4/,898,calyrex
80,0,special-defense,https://pokeapi.co/api/v2/stat/5/,898,calyrex
80,0,speed,https://pokeapi.co/api/v2/stat/6/,898,calyrex
100,0,hp,https://pokeapi.co/api/v2/stat/1/,10193,calyrex-ice
165,3,attack,https://pokeapi.co/api/v2/stat/2/,10193,calyrex-ice
150,0,defense,https://pokeapi.co/api/v2/stat/3/,10193,calyrex-ice
85,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10193,calyrex-ice
130,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10193,calyrex-ice
50,0,speed,https://pokeapi.co/api/v2/stat/6/,10193,calyrex-ice
100,0,hp,https://pokeapi.co/api/v2/stat/1/,10194,calyrex-shadow
85,0,attack,https://pokeapi.co/api/v2/stat/2/,10194,calyrex-shadow
80,0,defense,https://pokeapi.co/api/v2/stat/3/,10194,calyrex-shadow
165,3,special-attack,https://pokeapi.co/api/v2/stat/4/,10194,calyrex-shadow
100,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10194,calyrex-shadow
150,0,speed,https://pokeapi.co/api/v2/stat/6/,10194,calyrex-shadow
74,0,hp,https://pokeapi.co/api/v2/stat/1/,905,enamorus-incarnate
115,0,attack,https://pokeapi.co/api/v2/stat/2/,905,enamorus-incarnate
70,0,defense,https://pokeapi.co/api/v2/stat/3/,905,enamorus-incarnate
135,3,special-attack,https://pokeapi.co/api/v2/stat/4/,905,enamorus-incarnate
80,0,special-defense,https://pokeapi.co/api/v2/stat/5/,905,enamorus-incarnate
106,0,speed,https://pokeapi.co/api/v2/stat/6/,905,enamorus-incarnate
74,0,hp,https://pokeapi.co/api/v2/stat/1/,10249,enamorus-therian
115,0,attack,https://pokeapi.co/api/v2/stat/2/,10249,enamorus-therian
110,0,defense,https://pokeapi.co/api/v2/stat/3/,10249,enamorus-therian
135,3,special-attack,https://pokeapi.co/api/v2/stat/4/,10249,enamorus-therian
100,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10249,enamorus-therian
46,0,speed,https://pokeapi.co/api/v2/stat/6/,10249,enamorus-therian
72,0,hp,https://pokeapi.co/api/v2/stat/1/,844,sandaconda
107,0,attack,https://pokeapi.co/api/v2/stat/2/,844,sandaconda
125,2,defense,https://pokeapi.co/api/v2/stat/3/,844,sandaconda
65,0,special-attack,https://pokeapi.co/api/v2/stat/4/,844,sandaconda
70,0,special-defense,https://pokeapi.co/api/v2/stat/5/,844,sandaconda
71,0,speed,https://pokeapi.co/api/v2/stat/6/,844,sandaconda
72,0,hp,https://pokeapi.co/api/v2/stat/1/,10218,sandaconda-gmax
107,0,attack,https://pokeapi.co/api/v2/stat/2/,10218,sandaconda-gmax
125,2,defense,https://pokeapi.co/api/v2/stat/3/,10218,sandaconda-gmax
65,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10218,sandaconda-gmax
70,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10218,sandaconda-gmax
71,0,speed,https://pokeapi.co/api/v2/stat/6/,10218,sandaconda-gmax
61,0,hp,https://pokeapi.co/api/v2/stat/1/,847,barraskewda
123,0,attack,https://pokeapi.co/api/v2/stat/2/,847,barraskewda
60,0,defense,https://pokeapi.co/api/v2/stat/3/,847,barraskewda
60,0,special-attack,https://pokeapi.co/api/v2/stat/4/,847,barraskewda
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,847,barraskewda
136,2,speed,https://pokeapi.co/api/v2/stat/6/,847,barraskewda
75,0,hp,https://pokeapi.co/api/v2/stat/1/,849,toxtricity-amped
98,0,attack,https://pokeapi.co/api/v2/stat/2/,849,toxtricity-amped
70,0,defense,https://pokeapi.co/api/v2/stat/3/,849,toxtricity-amped
114,2,special-attack,https://pokeapi.co/api/v2/stat/4/,849,toxtricity-amped
70,0,special-defense,https://pokeapi.co/api/v2/stat/5/,849,toxtricity-amped
75,0,speed,https://pokeapi.co/api/v2/stat/6/,849,toxtricity-amped
75,0,hp,https://pokeapi.co/api/v2/stat/1/,10184,toxtricity-low-key
98,0,attack,https://pokeapi.co/api/v2/stat/2/,10184,toxtricity-low-key
70,0,defense,https://pokeapi.co/api/v2/stat/3/,10184,toxtricity-low-key
114,2,special-attack,https://pokeapi.co/api/v2/stat/4/,10184,toxtricity-low-key
70,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10184,toxtricity-low-key
75,0,speed,https://pokeapi.co/api/v2/stat/6/,10184,toxtricity-low-key
75,0,hp,https://pokeapi.co/api/v2/stat/1/,10219,toxtricity-amped-gmax
98,0,attack,https://pokeapi.co/api/v2/stat/2/,10219,toxtricity-amped-gmax
70,0,defense,https://pokeapi.co/api/v2/stat/3/,10219,toxtricity-amped-gmax
114,2,special-attack,https://pokeapi.co/api/v2/stat/4/,10219,toxtricity-amped-gmax
70,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10219,toxtricity-amped-gmax
75,0,speed,https://pokeapi.co/api/v2/stat/6/,10219,toxtricity-amped-gmax
75,0,hp,https://pokeapi.co/api/v2/stat/1/,10228,toxtricity-low-key-gmax
98,0,attack,https://pokeapi.co/api/v2/stat/2/,10228,toxtricity-low-key-gmax
70,0,defense,https://pokeapi.co/api/v2/stat/3/,10228,toxtricity-low-key-gmax
114,2,special-attack,https://pokeapi.co/api/v2/stat/4/,10228,toxtricity-low-key-gmax
70,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10228,toxtricity-low-key-gmax
75,0,speed,https://pokeapi.co/api/v2/stat/6/,10228,toxtricity-low-key-gmax
100,0,hp,https://pokeapi.co/api/v2/stat/1/,851,centiskorch
115,2,attack,https://pokeapi.co/api/v2/stat/2/,851,centiskorch
65,0,defense,https://pokeapi.co/api/v2/stat/3/,851,centiskorch
90,0,special-attack,https://pokeapi.co/api/v2/stat/4/,851,centiskorch
90,0,special-defense,https://pokeapi.co/api/v2/stat/5/,851,centiskorch
65,0,speed,https://pokeapi.co/api/v2/stat/6/,851,centiskorch
100,0,hp,https://pokeapi.co/api/v2/stat/1/,10220,centiskorch-gmax
115,2,attack,https://pokeapi.co/api/v2/stat/2/,10220,centiskorch-gmax
65,0,defense,https://pokeapi.co/api/v2/stat/3/,10220,centiskorch-gmax
90,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10220,centiskorch-gmax
90,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10220,centiskorch-gmax
65,0,speed,https://pokeapi.co/api/v2/stat/6/,10220,centiskorch-gmax
80,0,hp,https://pokeapi.co/api/v2/stat/1/,853,grapploct
118,2,attack,https://pokeapi.co/api/v2/stat/2/,853,grapploct
90,0,defense,https://pokeapi.co/api/v2/stat/3/,853,grapploct
70,0,special-attack,https://pokeapi.co/api/v2/stat/4/,853,grapploct
80,0,special-defense,https://pokeapi.co/api/v2/stat/5/,853,grapploct
42,0,speed,https://pokeapi.co/api/v2/stat/6/,853,grapploct
60,0,hp,https://pokeapi.co/api/v2/stat/1/,855,polteageist
65,0,attack,https://pokeapi.co/api/v2/stat/2/,855,polteageist
65,0,defense,https://pokeapi.co/api/v2/stat/3/,855,polteageist
134,2,special-attack,https://pokeapi.co/api/v2/stat/4/,855,polteageist
114,0,special-defense,https://pokeapi.co/api/v2/stat/5/,855,polteageist
70,0,speed,https://pokeapi.co/api/v2/stat/6/,855,polteageist
57,0,hp,https://pokeapi.co/api/v2/stat/1/,857,hattrem
40,0,attack,https://pokeapi.co/api/v2/stat/2/,857,hattrem
65,0,defense,https://pokeapi.co/api/v2/stat/3/,857,hattrem
86,2,special-attack,https://pokeapi.co/api/v2/stat/4/,857,hattrem
73,0,special-defense,https://pokeapi.co/api/v2/stat/5/,857,hattrem
49,0,speed,https://pokeapi.co/api/v2/stat/6/,857,hattrem
57,0,hp,https://pokeapi.co/api/v2/stat/1/,858,hatterene
90,0,attack,https://pokeapi.co/api/v2/stat/2/,858,hatterene
95,0,defense,https://pokeapi.co/api/v2/stat/3/,858,hatterene
136,3,special-attack,https://pokeapi.co/api/v2/stat/4/,858,hatterene
103,0,special-defense,https://pokeapi.co/api/v2/stat/5/,858,hatterene
29,0,speed,https://pokeapi.co/api/v2/stat/6/,858,hatterene
57,0,hp,https://pokeapi.co/api/v2/stat/1/,10221,hatterene-gmax
90,0,attack,https://pokeapi.co/api/v2/stat/2/,10221,hatterene-gmax
95,0,defense,https://pokeapi.co/api/v2/stat/3/,10221,hatterene-gmax
136,3,special-attack,https://pokeapi.co/api/v2/stat/4/,10221,hatterene-gmax
103,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10221,hatterene-gmax
29,0,speed,https://pokeapi.co/api/v2/stat/6/,10221,hatterene-gmax
65,0,hp,https://pokeapi.co/api/v2/stat/1/,860,morgrem
60,0,attack,https://pokeapi.co/api/v2/stat/2/,860,morgrem
45,0,defense,https://pokeapi.co/api/v2/stat/3/,860,morgrem
75,2,special-attack,https://pokeapi.co/api/v2/stat/4/,860,morgrem
55,0,special-defense,https://pokeapi.co/api/v2/stat/5/,860,morgrem
70,0,speed,https://pokeapi.co/api/v2/stat/6/,860,morgrem
93,0,hp,https://pokeapi.co/api/v2/stat/1/,862,obstagoon
90,0,attack,https://pokeapi.co/api/v2/stat/2/,862,obstagoon
101,3,defense,https://pokeapi.co/api/v2/stat/3/,862,obstagoon
60,0,special-attack,https://pokeapi.co/api/v2/stat/4/,862,obstagoon
81,0,special-defense,https://pokeapi.co/api/v2/stat/5/,862,obstagoon
95,0,speed,https://pokeapi.co/api/v2/stat/6/,862,obstagoon
70,0,hp,https://pokeapi.co/api/v2/stat/1/,863,perrserker
110,2,attack,https://pokeapi.co/api/v2/stat/2/,863,perrserker
100,0,defense,https://pokeapi.co/api/v2/stat/3/,863,perrserker
50,0,special-attack,https://pokeapi.co/api/v2/stat/4/,863,perrserker
60,0,special-defense,https://pokeapi.co/api/v2/stat/5/,863,perrserker
50,0,speed,https://pokeapi.co/api/v2/stat/6/,863,perrserker
60,0,hp,https://pokeapi.co/api/v2/stat/1/,864,cursola
95,0,attack,https://pokeapi.co/api/v2/stat/2/,864,cursola
50,0,defense,https://pokeapi.co/api/v2/stat/3/,864,cursola
145,2,special-attack,https://pokeapi.co/api/v2/stat/4/,864,cursola
130,0,special-defense,https://pokeapi.co/api/v2/stat/5/,864,cursola
30,0,speed,https://pokeapi.co/api/v2/stat/6/,864,cursola
62,0,hp,https://pokeapi.co/api/v2/stat/1/,865,sirfetchd
135,2,attack,https://pokeapi.co/api/v2/stat/2/,865,sirfetchd
95,0,defense,https://pokeapi.co/api/v2/stat/3/,865,sirfetchd
68,0,special-attack,https://pokeapi.co/api/v2/stat/4/,865,sirfetchd
82,0,special-defense,https://pokeapi.co/api/v2/stat/5/,865,sirfetchd
65,0,speed,https://pokeapi.co/api/v2/stat/6/,865,sirfetchd
80,0,hp,https://pokeapi.co/api/v2/stat/1/,866,mr-rime
85,0,attack,https://pokeapi.co/api/v2/stat/2/,866,mr-rime
75,0,defense,https://pokeapi.co/api/v2/stat/3/,866,mr-rime
110,3,special-attack,https://pokeapi.co/api/v2/stat/4/,866,mr-rime
100,0,special-defense,https://pokeapi.co/api/v2/stat/5/,866,mr-rime
70,0,speed,https://pokeapi.co/api/v2/stat/6/,866,mr-rime
