is_default,pokemon_name,pokemon_url,id,name,is_baby,is_legendary,is_mythical,forms_switchable,has_gender_differences,gen,gen_url,BST
True,tapu-lele,https://pokeapi.co/api/v2/pokemon/786/,786,tapu-lele,False,True,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,570
True,tapu-bulu,https://pokeapi.co/api/v2/pokemon/787/,787,tapu-bulu,False,True,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,570
True,tapu-fini,https://pokeapi.co/api/v2/pokemon/788/,788,tapu-fini,False,True,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,570
True,cosmog,https://pokeapi.co/api/v2/pokemon/789/,789,cosmog,False,True,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,200
True,nihilego,https://pokeapi.co/api/v2/pokemon/793/,793,nihilego,False,False,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,570
True,buzzwole,https://pokeapi.co/api/v2/pokemon/794/,794,buzzwole,False,False,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,570
True,pheromosa,https://pokeapi.co/api/v2/pokemon/795/,795,pheromosa,False,False,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,570
True,xurkitree,https://pokeapi.co/api/v2/pokemon/796/,796,xurkitree,False,False,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,570
True,celesteela,https://pokeapi.co/api/v2/pokemon/797/,797,celesteela,False,False,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,570
True,kartana,https://pokeapi.co/api/v2/pokemon/798/,798,kartana,False,False,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,570
True,guzzlord,https://pokeapi.co/api/v2/pokemon/799/,799,guzzlord,False,False,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,570
True,necrozma,https://pokeapi.co/api/v2/pokemon/800/,800,necrozma,False,True,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,600
False,necrozma-dusk,https://pokeapi.co/api/v2/pokemon/10155/,800,necrozma,False,True,False,False,False,,,680
False,necrozma-dawn,https://pokeapi.co/api/v2/pokemon/10156/,800,necrozma,False,True,False,False,False,,,680
False,necrozma-ultra,https://pokeapi.co/api/v2/pokemon/10157/,800,necrozma,False,True,False,False,False,,,754
True,magearna,https://pokeapi.co/api/v2/pokemon/801/,801,magearna,False,False,True,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,600
False,magearna-original,https://pokeapi.co/api/v2/pokemon/10147/,801,magearna,False,False,True,False,False,,,600
False,magearna-mega,https://pokeapi.co/api/v2/pokemon/10317/,801,magearna,False,False,True,False,False,,,700
False,magearna-original-mega,https://pokeapi.co/api/v2/pokemon/10318/,801,magearna,False,False,True,False,False,,,700
True,marshadow,https://pokeapi.co/api/v2/pokemon/802/,802,marshadow,False,False,True,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,600
True,poipole,https://pokeapi.co/api/v2/pokemon/803/,803,poipole,False,False,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,420
True,stakataka,https://pokeapi.co/api/v2/pokemon/805/,805,stakataka,False,False,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,570
True,blacephalon,https://pokeapi.co/api/v2/pokemon/806/,806,blacephalon,False,False,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,570
True,zeraora,https://pokeapi.co/api/v2/pokemon/807/,807,zeraora,False,False,True,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,600
False,zeraora-mega,https://pokeapi.co/api/v2/pokemon/10319/,807,zeraora,False,False,True,False,False,,,700
True,meltan,https://pokeapi.co/api/v2/pokemon/808/,808,meltan,False,False,True,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,300
True,silvally,https://pokeapi.co/api/v2/pokemon/773/,773,silvally,False,True,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,570
True,hakamo-o,https://pokeapi.co/api/v2/pokemon/783/,783,hakamo-o,False,False,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,420
True,kommo-o,https://pokeapi.co/api/v2/pokemon/784/,784,kommo-o,False,False,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,600
False,kommo-o-totem,https://pokeapi.co/api/v2/pokemon/10146/,784,kommo-o,False,False,False,False,False,,,600
True,cosmoem,https://pokeapi.co/api/v2/pokemon/790/,790,cosmoem,False,True,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,400
True,solgaleo,https://pokeapi.co/api/v2/pokemon/791/,791,solgaleo,False,True,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,680
True,lunala,https://pokeapi.co/api/v2/pokemon/792/,792,lunala,False,True,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,680
True,naganadel,https://pokeapi.co/api/v2/pokemon/804/,804,naganadel,False,False,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,540
True,melmetal,https://pokeapi.co/api/v2/pokemon/809/,809,melmetal,False,False,True,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,600
False,melmetal-gmax,https://pokeapi.co/api/v2/pokemon/10208/,809,melmetal,False,False,True,False,False,,,600
True,brionne,https://pokeapi.co/api/v2/pokemon/729/,729,brionne,False,False,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,420
True,tsareena,https://pokeapi.co/api/v2/pokemon/763/,763,tsareena,False,False,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,510
True,golisopod,https://pokeapi.co/api/v2/pokemon/768/,768,golisopod,False,False,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,530
False,golisopod-mega,https://pokeapi.co/api/v2/pokemon/10316/,768,golisopod,False,False,False,False,False,,,630
True,palossand,https://pokeapi.co/api/v2/pokemon/770/,770,palossand,False,False,False,False,False,generation-vii,https://pokeapi.co/api/v2/generation/7/,480
True,grookey,https://pokeapi.co/api/v2/pokemon/810/,810,grookey,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,310
True,scorbunny,https://pokeapi.co/api/v2/pokemon/813/,813,scorbunny,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,310
True,sobble,https://pokeapi.co/api/v2/pokemon/816/,816,sobble,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,310
True,skwovet,https://pokeapi.co/api/v2/pokemon/819/,819,skwovet,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,275
True,rookidee,https://pokeapi.co/api/v2/pokemon/821/,821,rookidee,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,245
True,blipbug,https://pokeapi.co/api/v2/pokemon/824/,824,blipbug,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,180
True,nickit,https://pokeapi.co/api/v2/pokemon/827/,827,nickit,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,245
True,gossifleur,https://pokeapi.co/api/v2/pokemon/829/,829,gossifleur,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,250
True,wooloo,https://pokeapi.co/api/v2/pokemon/831/,831,wooloo,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,270
True,chewtle,https://pokeapi.co/api/v2/pokemon/833/,833,chewtle,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,284
True,yamper,https://pokeapi.co/api/v2/pokemon/835/,835,yamper,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,270
True,rolycoly,https://pokeapi.co/api/v2/pokemon/837/,837,rolycoly,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,240
True,applin,https://pokeapi.co/api/v2/pokemon/840/,840,applin,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,260
True,thwackey,https://pokeapi.co/api/v2/pokemon/811/,811,thwackey,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,420
True,rillaboom,https://pokeapi.co/api/v2/pokemon/812/,812,rillaboom,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,530
False,rillaboom-gmax,https://pokeapi.co/api/v2/pokemon/10209/,812,rillaboom,False,False,False,False,False,,,530
True,raboot,https://pokeapi.co/api/v2/pokemon/814/,814,raboot,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,420
True,cinderace,https://pokeapi.co/api/v2/pokemon/815/,815,cinderace,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,530
False,cinderace-gmax,https://pokeapi.co/api/v2/pokemon/10210/,815,cinderace,False,False,False,False,False,,,530
True,drizzile,https://pokeapi.co/api/v2/pokemon/817/,817,drizzile,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,420
True,inteleon,https://pokeapi.co/api/v2/pokemon/818/,818,inteleon,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,530
False,inteleon-gmax,https://pokeapi.co/api/v2/pokemon/10211/,818,inteleon,False,False,False,False,False,,,530
True,greedent,https://pokeapi.co/api/v2/pokemon/820/,820,greedent,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,460
True,corvisquire,https://pokeapi.co/api/v2/pokemon/822/,822,corvisquire,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,365
True,corviknight,https://pokeapi.co/api/v2/pokemon/823/,823,corviknight,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,495
False,corviknight-gmax,https://pokeapi.co/api/v2/pokemon/10212/,823,corviknight,False,False,False,False,False,,,495
True,dottler,https://pokeapi.co/api/v2/pokemon/825/,825,dottler,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,335
True,thievul,https://pokeapi.co/api/v2/pokemon/828/,828,thievul,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,455
True,eldegoss,https://pokeapi.co/api/v2/pokemon/830/,830,eldegoss,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,460
True,dubwool,https://pokeapi.co/api/v2/pokemon/832/,832,dubwool,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,490
True,drednaw,https://pokeapi.co/api/v2/pokemon/834/,834,drednaw,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,485
False,drednaw-gmax,https://pokeapi.co/api/v2/pokemon/10214/,834,drednaw,False,False,False,False,False,,,485
True,boltund,https://pokeapi.co/api/v2/pokemon/836/,836,boltund,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,490
True,carkol,https://pokeapi.co/api/v2/pokemon/838/,838,carkol,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,410
True,coalossal,https://pokeapi.co/api/v2/pokemon/839/,839,coalossal,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,510
False,coalossal-gmax,https://pokeapi.co/api/v2/pokemon/10215/,839,coalossal,False,False,False,False,False,,,510
True,flapple,https://pokeapi.co/api/v2/pokemon/841/,841,flapple,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,485
False,flapple-gmax,https://pokeapi.co/api/v2/pokemon/10216/,841,flapple,False,False,False,False,False,,,485
True,silicobra,https://pokeapi.co/api/v2/pokemon/843/,843,silicobra,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,315
True,cramorant,https://pokeapi.co/api/v2/pokemon/845/,845,cramorant,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,475
False,cramorant-gulping,https://pokeapi.co/api/v2/pokemon/10182/,845,cramorant,False,False,False,False,False,,,475
False,cramorant-gorging,https://pokeapi.co/api/v2/pokemon/10183/,845,cramorant,False,False,False,False,False,,,475
True,arrokuda,https://pokeapi.co/api/v2/pokemon/846/,846,arrokuda,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,280
True,toxel,https://pokeapi.co/api/v2/pokemon/848/,848,toxel,True,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,242
True,sizzlipede,https://pokeapi.co/api/v2/pokemon/850/,850,sizzlipede,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,305
True,clobbopus,https://pokeapi.co/api/v2/pokemon/852/,852,clobbopus,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,310
True,sinistea,https://pokeapi.co/api/v2/pokemon/854/,854,sinistea,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,308
True,hatenna,https://pokeapi.co/api/v2/pokemon/856/,856,hatenna,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,265
True,impidimp,https://pokeapi.co/api/v2/pokemon/859/,859,impidimp,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,265
True,milcery,https://pokeapi.co/api/v2/pokemon/868/,868,milcery,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,270
True,falinks,https://pokeapi.co/api/v2/pokemon/870/,870,falinks,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,470
False,falinks-mega,https://pokeapi.co/api/v2/pokemon/10303/,870,falinks,False,False,False,False,False,,,570
True,pincurchin,https://pokeapi.co/api/v2/pokemon/871/,871,pincurchin,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,435
True,snom,https://pokeapi.co/api/v2/pokemon/872/,872,snom,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,185
True,stonjourner,https://pokeapi.co/api/v2/pokemon/874/,874,stonjourner,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,470
True,eiscue-ice,https://pokeapi.co/api/v2/pokemon/875/,875,eiscue,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,470
False,eiscue-noice,https://pokeapi.co/api/v2/pokemon/10185/,875,eiscue,False,False,False,False,False,,,470
True,indeedee-male,https://pokeapi.co/api/v2/pokemon/876/,876,indeedee,False,False,False,False,True,generation-viii,https://pokeapi.co/api/v2/generation/8/,475
False,indeedee-female,https://pokeapi.co/api/v2/pokemon/10186/,876,indeedee,False,False,False,False,True,,,475
True,morpeko-full-belly,https://pokeapi.co/api/v2/pokemon/877/,877,morpeko,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,436
False,morpeko-hangry,https://pokeapi.co/api/v2/pokemon/10187/,877,morpeko,False,False,False,False,False,,,436
True,cufant,https://pokeapi.co/api/v2/pokemon/878/,878,cufant,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,330
True,dracozolt,https://pokeapi.co/api/v2/pokemon/880/,880,dracozolt,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,505
True,arctozolt,https://pokeapi.co/api/v2/pokemon/881/,881,arctozolt,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,505
True,dracovish,https://pokeapi.co/api/v2/pokemon/882/,882,dracovish,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,505
True,arctovish,https://pokeapi.co/api/v2/pokemon/883/,883,arctovish,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,505
True,duraludon,https://pokeapi.co/api/v2/pokemon/884/,884,duraludon,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,535
False,duraludon-gmax,https://pokeapi.co/api/v2/pokemon/10225/,884,duraludon,False,False,False,False,False,,,535
True,dreepy,https://pokeapi.co/api/v2/pokemon/885/,885,dreepy,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,270
True,zacian,https://pokeapi.co/api/v2/pokemon/888/,888,zacian,False,True,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,660
False,zacian-crowned,https://pokeapi.co/api/v2/pokemon/10188/,888,zacian,False,True,False,False,False,,,700
True,zamazenta,https://pokeapi.co/api/v2/pokemon/889/,889,zamazenta,False,True,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,660
False,zamazenta-crowned,https://pokeapi.co/api/v2/pokemon/10189/,889,zamazenta,False,True,False,False,False,,,700
True,eternatus,https://pokeapi.co/api/v2/pokemon/890/,890,eternatus,False,True,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,690
False,eternatus-eternamax,https://pokeapi.co/api/v2/pokemon/10190/,890,eternatus,False,True,False,False,False,,,1125
True,kubfu,https://pokeapi.co/api/v2/pokemon/891/,891,kubfu,False,True,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,385
True,zarude,https://pokeapi.co/api/v2/pokemon/893/,893,zarude,False,False,True,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,600
False,zarude-dada,https://pokeapi.co/api/v2/pokemon/10192/,893,zarude,False,False,True,False,False,,,600
True,regieleki,https://pokeapi.co/api/v2/pokemon/894/,894,regieleki,False,True,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,580
True,regidrago,https://pokeapi.co/api/v2/pokemon/895/,895,regidrago,False,True,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,580
True,glastrier,https://pokeapi.co/api/v2/pokemon/896/,896,glastrier,False,True,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,580
True,spectrier,https://pokeapi.co/api/v2/pokemon/897/,897,spectrier,False,True,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,580
True,calyrex,https://pokeapi.co/api/v2/pokemon/898/,898,calyrex,False,True,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,500
False,calyrex-ice,https://pokeapi.co/api/v2/pokemon/10193/,898,calyrex,False,True,False,False,False,,,680
False,calyrex-shadow,https://pokeapi.co/api/v2/pokemon/10194/,898,calyrex,False,True,False,False,False,,,680
True,enamorus-incarnate,https://pokeapi.co/api/v2/pokemon/905/,905,enamorus,False,True,False,True,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,580
False,enamorus-therian,https://pokeapi.co/api/v2/pokemon/10249/,905,enamorus,False,True,False,True,False,,,580
True,sandaconda,https://pokeapi.co/api/v2/pokemon/844/,844,sandaconda,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,510
False,sandaconda-gmax,https://pokeapi.co/api/v2/pokemon/10218/,844,sandaconda,False,False,False,False,False,,,510
True,barraskewda,https://pokeapi.co/api/v2/pokemon/847/,847,barraskewda,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,490
True,toxtricity-amped,https://pokeapi.co/api/v2/pokemon/849/,849,toxtricity,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,502
False,toxtricity-low-key,https://pokeapi.co/api/v2/pokemon/10184/,849,toxtricity,False,False,False,False,False,,,502
False,toxtricity-amped-gmax,https://pokeapi.co/api/v2/pokemon/10219/,849,toxtricity,False,False,False,False,False,,,502
False,toxtricity-low-key-gmax,https://pokeapi.co/api/v2/pokemon/10228/,849,toxtricity,False,False,False,False,False,,,502
True,centiskorch,https://pokeapi.co/api/v2/pokemon/851/,851,centiskorch,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,525
False,centiskorch-gmax,https://pokeapi.co/api/v2/pokemon/10220/,851,centiskorch,False,False,False,False,False,,,525
True,grapploct,https://pokeapi.co/api/v2/pokemon/853/,853,grapploct,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,480
True,polteageist,https://pokeapi.co/api/v2/pokemon/855/,855,polteageist,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,508
True,hattrem,https://pokeapi.co/api/v2/pokemon/857/,857,hattrem,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,370
True,hatterene,https://pokeapi.co/api/v2/pokemon/858/,858,hatterene,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,510
False,hatterene-gmax,https://pokeapi.co/api/v2/pokemon/10221/,858,hatterene,False,False,False,False,False,,,510
True,morgrem,https://pokeapi.co/api/v2/pokemon/860/,860,morgrem,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,370
True,obstagoon,https://pokeapi.co/api/v2/pokemon/862/,862,obstagoon,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,520
True,perrserker,https://pokeapi.co/api/v2/pokemon/863/,863,perrserker,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,440
True,cursola,https://pokeapi.co/api/v2/pokemon/864/,864,cursola,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,510
True,sirfetchd,https://pokeapi.co/api/v2/pokemon/865/,865,sirfetchd,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,507
True,mr-rime,https://pokeapi.co/api/v2/pokemon/866/,866,mr-rime,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,520
True,runerigus,https://pokeapi.co/api/v2/pokemon/867/,867,runerigus,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,483
True,alcremie,https://pokeapi.co/api/v2/pokemon/869/,869,alcremie,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,495
False,alcremie-gmax,https://pokeapi.co/api/v2/pokemon/10223/,869,alcremie,False,False,False,False,False,,,495
True,frosmoth,https://pokeapi.co/api/v2/pokemon/873/,873,frosmoth,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,475
True,copperajah,https://pokeapi.co/api/v2/pokemon/879/,879,copperajah,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,500
False,copperajah-gmax,https://pokeapi.co/api/v2/pokemon/10224/,879,copperajah,False,False,False,False,False,,,500
True,drakloak,https://pokeapi.co/api/v2/pokemon/886/,886,drakloak,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,410
True,dragapult,https://pokeapi.co/api/v2/pokemon/887/,887,dragapult,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,600
True,urshifu-single-strike,https://pokeapi.co/api/v2/pokemon/892/,892,urshifu,False,True,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,550
False,urshifu-rapid-strike,https://pokeapi.co/api/v2/pokemon/10191/,892,urshifu,False,True,False,False,False,,,550
False,urshifu-single-strike-gmax,https://pokeapi.co/api/v2/pokemon/10226/,892,urshifu,False,True,False,False,False,,,550
False,urshifu-rapid-strike-gmax,https://pokeapi.co/api/v2/pokemon/10227/,892,urshifu,False,True,False,False,False,,,550
True,wyrdeer,https://pokeapi.co/api/v2/pokemon/899/,899,wyrdeer,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,525
True,kleavor,https://pokeapi.co/api/v2/pokemon/900/,900,kleavor,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,500
True,basculegion-male,https://pokeapi.co/api/v2/pokemon/902/,902,basculegion,False,False,False,True,True,generation-viii,https://pokeapi.co/api/v2/generation/8/,530
False,basculegion-female,https://pokeapi.co/api/v2/pokemon/10248/,902,basculegion,False,False,False,True,True,,,530
True,sneasler,https://pokeapi.co/api/v2/pokemon/903/,903,sneasler,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,510
True,overqwil,https://pokeapi.co/api/v2/pokemon/904/,904,overqwil,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,510
True,orbeetle,https://pokeapi.co/api/v2/pokemon/826/,826,orbeetle,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,505
False,orbeetle-gmax,https://pokeapi.co/api/v2/pokemon/10213/,826,orbeetle,False,False,False,False,False,,,505
True,appletun,https://pokeapi.co/api/v2/pokemon/842/,842,appletun,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,485
False,appletun-gmax,https://pokeapi.co/api/v2/pokemon/10217/,842,appletun,False,False,False,False,False,,,485
True,grimmsnarl,https://pokeapi.co/api/v2/pokemon/861/,861,grimmsnarl,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,510
False,grimmsnarl-gmax,https://pokeapi.co/api/v2/pokemon/10222/,861,grimmsnarl,False,False,False,False,False,,,510
True,ursaluna,https://pokeapi.co/api/v2/pokemon/901/,901,ursaluna,False,False,False,False,False,generation-viii,https://pokeapi.co/api/v2/generation/8/,550
False,ursaluna-bloodmoon,https://pokeapi.co/api/v2/pokemon/10272/,901,ursaluna,False,False,False,False,False,,,555
True,nymble,https://pokeapi.co/api/v2/pokemon/919/,919,nymble,False,False,False,False,False,generation-ix,https://pokeapi.co/api/v2/generation/9/,210
True,sprigatito,https://pokeapi.co/api/v2/pokemon/906/,906,sprigatito,False,False,False,False,False,generation-ix,https://pokeapi.co/api/v2/generation/9/,310
True,fuecoco,https://pokeapi.co/api/v2/pokemon/909/,909,fuecoco,False,False,False,False,False,generation-ix,https://pokeapi.co/api/v2/generation/9/,310
True,quaxly,https://pokeapi.co/api/v2/pokemon/912/,912,quaxly,False,False,False,False,False,generation-ix,https://pokeapi.co/api/v2/generation/9/,310
True,lechonk,https://pokeapi.co/api/v2/pokemon/915/,915,lechonk,False,False,False,False,False,generation-ix,https://pokeapi.co/api/v2/generation/9/,254
True,tarountula,https://pokeapi.co/api/v2/pokemon/917/,917,tarountula,False,False,False,False,False,generation-ix,https://pokeapi.co/api/v2/generation/9/,210
True,floragato,https://pokeapi.co/api/v2/pokemon/907/,907,floragato,False,False,False,False,False,generation-ix,https://pokeapi.co/api/v2/generation/9/,410
True,meowscarada,https://pokeapi.co/api/v2/pokemon/908/,908,meowscarada,False,False,False,False,False,generation-ix,https://pokeapi.co/api/v2/generation/9/,530
True,crocalor,https://pokeapi.co/api/v2/pokemon/910/,910,crocalor,False,False,False,False,False,generation-ix,https://pokeapi.co/api/v2/generation/9/,411
True,skeledirge,https://pokeapi.co/api/v2/pokemon/911/,911,skeledirge,False,False,False,False,False,generation-ix,https://pokeapi.co/api/v2/generation/9/,530
True,quaxwell,https://pokeapi.co/api/v2/pokemon/913/,913,quaxwell,False,False,False,False,False,generation-ix,https://pokeapi.co/api/v2/generation/9/,410
True,quaquaval,https://pokeapi.co/api/v2/pokemon/914/,914,quaquaval,False,False,False,False,False,generation-ix,https://pokeapi.co/api/v2/generation/9/,530
True,oinkologne-male,https://pokeapi.co/api/v2/pokemon/916/,916,oinkologne,False,False,False,False,True,generation-ix,https://pokeapi.co/api/v2/generation/9/,489
False,oinkologne-female,https://pokeapi.co/api/v2/pokemon/10254/,916,oinkologne,False,False,False,False,True,,,489
True,spidops,https://pokeapi.co/api/v2/pokemon/918/,918,spidops,False,False,False,False,False,generation-ix,https://pokeapi.co/api/v2/generation/9/,404
True,pawmi,https://pokeapi.co/api/v2/pokemon/921/,921,pawmi,False,False,False,False,False,generation-ix,https://pokeapi.co/api/v2/generation/9/,240
True,tandemaus,https://pokeapi.co/api/v2/pokemon/924/,924,tandemaus,False,False,False,False,False,generation-ix,https://pokeapi.co/api/v2/generation/9/,305
True,fidough,https://pokeapi.co/api/v2/pokemon/926/,926,fidough,False,False,False,False,False,generation-ix,https://pokeapi.co/api/v2/generation/9/,312
True,smoliv,https://pokeapi.co/api/v2/pokemon/928/,928,smoliv,False,False,False,False,False,generation-ix,https://pokeapi.co/api/v2/generation/9/,260
True,squawkabilly-green-plumage,https://pokeapi.co/api/v2/pokemon/931/,931,squawkabilly,False,False,False,False,False,generation-ix,https://pokeapi.co/api/v2/generation/9/,417
