,is_default,pokemon_name,pokemon_url,id,name,is_baby,is_legendary,is_mythical,gen,gen_url
631,True,magmortar,https://pokeapi.co/api/v2/pokemon/467/,467,magmortar,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
632,True,togekiss,https://pokeapi.co/api/v2/pokemon/468/,468,togekiss,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
633,True,yanmega,https://pokeapi.co/api/v2/pokemon/469/,469,yanmega,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
634,True,leafeon,https://pokeapi.co/api/v2/pokemon/470/,470,leafeon,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
635,True,glaceon,https://pokeapi.co/api/v2/pokemon/471/,471,glaceon,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
636,True,gliscor,https://pokeapi.co/api/v2/pokemon/472/,472,gliscor,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
637,True,porygon-z,https://pokeapi.co/api/v2/pokemon/474/,474,porygon-z,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
638,True,gallade,https://pokeapi.co/api/v2/pokemon/475/,475,gallade,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
639,False,gallade-mega,https://pokeapi.co/api/v2/pokemon/10068/,475,gallade,False,False,False,,
640,True,probopass,https://pokeapi.co/api/v2/pokemon/476/,476,probopass,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
641,True,dusknoir,https://pokeapi.co/api/v2/pokemon/477/,477,dusknoir,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
642,True,froslass,https://pokeapi.co/api/v2/pokemon/478/,478,froslass,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
643,False,froslass-mega,https://pokeapi.co/api/v2/pokemon/10285/,478,froslass,False,False,False,,
644,True,torterra,https://pokeapi.co/api/v2/pokemon/389/,389,torterra,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
645,True,empoleon,https://pokeapi.co/api/v2/pokemon/395/,395,empoleon,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
646,True,staravia,https://pokeapi.co/api/v2/pokemon/397/,397,staravia,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
647,True,toxicroak,https://pokeapi.co/api/v2/pokemon/454/,454,toxicroak,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
648,True,mamoswine,https://pokeapi.co/api/v2/pokemon/473/,473,mamoswine,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
649,True,victini,https://pokeapi.co/api/v2/pokemon/494/,494,victini,False,False,True,generation-v,https://pokeapi.co/api/v2/generation/5/
650,True,snivy,https://pokeapi.co/api/v2/pokemon/495/,495,snivy,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
651,True,tepig,https://pokeapi.co/api/v2/pokemon/498/,498,tepig,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
652,True,oshawott,https://pokeapi.co/api/v2/pokemon/501/,501,oshawott,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
653,True,patrat,https://pokeapi.co/api/v2/pokemon/504/,504,patrat,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
654,True,lillipup,https://pokeapi.co/api/v2/pokemon/506/,506,lillipup,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
655,True,purrloin,https://pokeapi.co/api/v2/pokemon/509/,509,purrloin,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
656,True,pansage,https://pokeapi.co/api/v2/pokemon/511/,511,pansage,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
657,True,pansear,https://pokeapi.co/api/v2/pokemon/513/,513,pansear,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
658,True,panpour,https://pokeapi.co/api/v2/pokemon/515/,515,panpour,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
659,True,munna,https://pokeapi.co/api/v2/pokemon/517/,517,munna,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
660,True,pidove,https://pokeapi.co/api/v2/pokemon/519/,519,pidove,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
661,True,blitzle,https://pokeapi.co/api/v2/pokemon/522/,522,blitzle,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
662,True,roggenrola,https://pokeapi.co/api/v2/pokemon/524/,524,roggenrola,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
663,True,woobat,https://pokeapi.co/api/v2/pokemon/527/,527,woobat,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
664,True,drilbur,https://pokeapi.co/api/v2/pokemon/529/,529,drilbur,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
665,True,audino,https://pokeapi.co/api/v2/pokemon/531/,531,audino,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
666,False,audino-mega,https://pokeapi.co/api/v2/pokemon/10069/,531,audino,False,False,False,,
667,True,servine,https://pokeapi.co/api/v2/pokemon/496/,496,servine,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
668,True,serperior,https://pokeapi.co/api/v2/pokemon/497/,497,serperior,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
669,True,pignite,https://pokeapi.co/api/v2/pokemon/499/,499,pignite,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
670,True,emboar,https://pokeapi.co/api/v2/pokemon/500/,500,emboar,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
671,False,emboar-mega,https://pokeapi.co/api/v2/pokemon/10286/,500,emboar,False,False,False,,
672,True,dewott,https://pokeapi.co/api/v2/pokemon/502/,502,dewott,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
673,True,samurott,https://pokeapi.co/api/v2/pokemon/503/,503,samurott,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
674,False,samurott-hisui,https://pokeapi.co/api/v2/pokemon/10236/,503,samurott,False,False,False,,
675,True,watchog,https://pokeapi.co/api/v2/pokemon/505/,505,watchog,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
676,True,stoutland,https://pokeapi.co/api/v2/pokemon/508/,508,stoutland,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
677,True,liepard,https://pokeapi.co/api/v2/pokemon/510/,510,liepard,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
678,True,simisage,https://pokeapi.co/api/v2/pokemon/512/,512,simisage,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
679,True,simisear,https://pokeapi.co/api/v2/pokemon/514/,514,simisear,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
680,True,simipour,https://pokeapi.co/api/v2/pokemon/516/,516,simipour,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
681,True,musharna,https://pokeapi.co/api/v2/pokemon/518/,518,musharna,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
682,True,tranquill,https://pokeapi.co/api/v2/pokemon/520/,520,tranquill,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
683,True,unfezant,https://pokeapi.co/api/v2/pokemon/521/,521,unfezant,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
684,True,zebstrika,https://pokeapi.co/api/v2/pokemon/523/,523,zebstrika,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
685,True,boldore,https://pokeapi.co/api/v2/pokemon/525/,525,boldore,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
686,True,gigalith,https://pokeapi.co/api/v2/pokemon/526/,526,gigalith,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
687,True,swoobat,https://pokeapi.co/api/v2/pokemon/528/,528,swoobat,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
688,True,excadrill,https://pokeapi.co/api/v2/pokemon/530/,530,excadrill,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
689,False,excadrill-mega,https://pokeapi.co/api/v2/pokemon/10287/,530,excadrill,False,False,False,,
690,True,timburr,https://pokeapi.co/api/v2/pokemon/532/,532,timburr,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
691,True,tympole,https://pokeapi.co/api/v2/pokemon/535/,535,tympole,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
692,True,throh,https://pokeapi.co/api/v2/pokemon/538/,538,throh,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
693,True,sawk,https://pokeapi.co/api/v2/pokemon/539/,539,sawk,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
694,True,sewaddle,https://pokeapi.co/api/v2/pokemon/540/,540,sewaddle,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
695,True,venipede,https://pokeapi.co/api/v2/pokemon/543/,543,venipede,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
696,True,cottonee,https://pokeapi.co/api/v2/pokemon/546/,546,cottonee,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
697,True,petilil,https://pokeapi.co/api/v2/pokemon/548/,548,petilil,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
698,True,basculin-red-striped,https://pokeapi.co/api/v2/pokemon/550/,550,basculin,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
699,False,basculin-blue-striped,https://pokeapi.co/api/v2/pokemon/10016/,550,basculin,False,False,False,,
700,False,basculin-white-striped,https://pokeapi.co/api/v2/pokemon/10247/,550,basculin,False,False,False,,
701,True,sandile,https://pokeapi.co/api/v2/pokemon/551/,551,sandile,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
702,True,darumaka,https://pokeapi.co/api/v2/pokemon/554/,554,darumaka,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
703,False,darumaka-galar,https://pokeapi.co/api/v2/pokemon/10176/,554,darumaka,False,False,False,,
704,True,maractus,https://pokeapi.co/api/v2/pokemon/556/,556,maractus,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
705,True,dwebble,https://pokeapi.co/api/v2/pokemon/557/,557,dwebble,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
706,True,scraggy,https://pokeapi.co/api/v2/pokemon/559/,559,scraggy,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
707,True,sigilyph,https://pokeapi.co/api/v2/pokemon/561/,561,sigilyph,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
708,True,yamask,https://pokeapi.co/api/v2/pokemon/562/,562,yamask,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
709,False,yamask-galar,https://pokeapi.co/api/v2/pokemon/10179/,562,yamask,False,False,False,,
710,True,tirtouga,https://pokeapi.co/api/v2/pokemon/564/,564,tirtouga,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
711,True,archen,https://pokeapi.co/api/v2/pokemon/566/,566,archen,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
712,True,trubbish,https://pokeapi.co/api/v2/pokemon/568/,568,trubbish,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
713,True,zorua,https://pokeapi.co/api/v2/pokemon/570/,570,zorua,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
714,False,zorua-hisui,https://pokeapi.co/api/v2/pokemon/10238/,570,zorua,False,False,False,,
715,True,minccino,https://pokeapi.co/api/v2/pokemon/572/,572,minccino,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
716,True,gothita,https://pokeapi.co/api/v2/pokemon/574/,574,gothita,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
717,True,solosis,https://pokeapi.co/api/v2/pokemon/577/,577,solosis,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
718,True,ducklett,https://pokeapi.co/api/v2/pokemon/580/,580,ducklett,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
719,True,vanillite,https://pokeapi.co/api/v2/pokemon/582/,582,vanillite,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
720,True,deerling,https://pokeapi.co/api/v2/pokemon/585/,585,deerling,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
721,True,emolga,https://pokeapi.co/api/v2/pokemon/587/,587,emolga,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
722,True,karrablast,https://pokeapi.co/api/v2/pokemon/588/,588,karrablast,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
723,True,foongus,https://pokeapi.co/api/v2/pokemon/590/,590,foongus,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
724,True,frillish-male,https://pokeapi.co/api/v2/pokemon/592/,592,frillish,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
725,True,alomomola,https://pokeapi.co/api/v2/pokemon/594/,594,alomomola,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
726,True,joltik,https://pokeapi.co/api/v2/pokemon/595/,595,joltik,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
727,True,ferroseed,https://pokeapi.co/api/v2/pokemon/597/,597,ferroseed,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
728,True,klink,https://pokeapi.co/api/v2/pokemon/599/,599,klink,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
729,True,tynamo,https://pokeapi.co/api/v2/pokemon/602/,602,tynamo,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
730,True,elgyem,https://pokeapi.co/api/v2/pokemon/605/,605,elgyem,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
731,True,litwick,https://pokeapi.co/api/v2/pokemon/607/,607,litwick,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
732,True,conkeldurr,https://pokeapi.co/api/v2/pokemon/534/,534,conkeldurr,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
733,True,palpitoad,https://pokeapi.co/api/v2/pokemon/536/,536,palpitoad,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
734,True,seismitoad,https://pokeapi.co/api/v2/pokemon/537/,537,seismitoad,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
735,True,swadloon,https://pokeapi.co/api/v2/pokemon/541/,541,swadloon,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
736,True,leavanny,https://pokeapi.co/api/v2/pokemon/542/,542,leavanny,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
737,True,whirlipede,https://pokeapi.co/api/v2/pokemon/544/,544,whirlipede,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
738,True,scolipede,https://pokeapi.co/api/v2/pokemon/545/,545,scolipede,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
739,False,scolipede-mega,https://pokeapi.co/api/v2/pokemon/10288/,545,scolipede,False,False,False,,
740,True,whimsicott,https://pokeapi.co/api/v2/pokemon/547/,547,whimsicott,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
741,True,lilligant,https://pokeapi.co/api/v2/pokemon/549/,549,lilligant,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
742,False,lilligant-hisui,https://pokeapi.co/api/v2/pokemon/10237/,549,lilligant,False,False,False,,
743,True,krokorok,https://pokeapi.co/api/v2/pokemon/552/,552,krokorok,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
744,True,krookodile,https://pokeapi.co/api/v2/pokemon/553/,553,krookodile,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
745,True,darmanitan-standard,https://pokeapi.co/api/v2/pokemon/555/,555,darmanitan,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
746,False,darmanitan-zen,https://pokeapi.co/api/v2/pokemon/10017/,555,darmanitan,False,False,False,,
747,False,darmanitan-galar-standard,https://pokeapi.co/api/v2/pokemon/10177/,555,darmanitan,False,False,False,,
748,False,darmanitan-galar-zen,https://pokeapi.co/api/v2/pokemon/10178/,555,darmanitan,False,False,False,,
749,True,crustle,https://pokeapi.co/api/v2/pokemon/558/,558,crustle,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
750,True,scrafty,https://pokeapi.co/api/v2/pokemon/560/,560,scrafty,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
751,False,scrafty-mega,https://pokeapi.co/api/v2/pokemon/10289/,560,scrafty,False,False,False,,
752,True,carracosta,https://pokeapi.co/api/v2/pokemon/565/,565,carracosta,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
753,True,archeops,https://pokeapi.co/api/v2/pokemon/567/,567,archeops,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
754,True,garbodor,https://pokeapi.co/api/v2/pokemon/569/,569,garbodor,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
755,False,garbodor-gmax,https://pokeapi.co/api/v2/pokemon/10207/,569,garbodor,False,False,False,,
756,True,zoroark,https://pokeapi.co/api/v2/pokemon/571/,571,zoroark,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
757,False,zoroark-hisui,https://pokeapi.co/api/v2/pokemon/10239/,571,zoroark,False,False,False,,
758,True,cinccino,https://pokeapi.co/api/v2/pokemon/573/,573,cinccino,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
759,True,gothorita,https://pokeapi.co/api/v2/pokemon/575/,575,gothorita,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
760,True,gothitelle,https://pokeapi.co/api/v2/pokemon/576/,576,gothitelle,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
761,True,duosion,https://pokeapi.co/api/v2/pokemon/578/,578,duosion,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
762,True,reuniclus,https://pokeapi.co/api/v2/pokemon/579/,579,reuniclus,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
763,True,swanna,https://pokeapi.co/api/v2/pokemon/581/,581,swanna,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
764,True,vanillish,https://pokeapi.co/api/v2/pokemon/583/,583,vanillish,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
765,True,vanilluxe,https://pokeapi.co/api/v2/pokemon/584/,584,vanilluxe,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
766,True,sawsbuck,https://pokeapi.co/api/v2/pokemon/586/,586,sawsbuck,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
767,True,escavalier,https://pokeapi.co/api/v2/pokemon/589/,589,escavalier,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
768,True,amoonguss,https://pokeapi.co/api/v2/pokemon/591/,591,amoonguss,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
769,True,jellicent-male,https://pokeapi.co/api/v2/pokemon/593/,593,jellicent,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
770,True,galvantula,https://pokeapi.co/api/v2/pokemon/596/,596,galvantula,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
771,True,ferrothorn,https://pokeapi.co/api/v2/pokemon/598/,598,ferrothorn,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
772,True,klang,https://pokeapi.co/api/v2/pokemon/600/,600,klang,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
773,True,eelektrik,https://pokeapi.co/api/v2/pokemon/603/,603,eelektrik,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
774,True,eelektross,https://pokeapi.co/api/v2/pokemon/604/,604,eelektross,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
775,False,eelektross-mega,https://pokeapi.co/api/v2/pokemon/10290/,604,eelektross,False,False,False,,
776,True,beheeyem,https://pokeapi.co/api/v2/pokemon/606/,606,beheeyem,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
777,True,lampent,https://pokeapi.co/api/v2/pokemon/608/,608,lampent,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
778,True,axew,https://pokeapi.co/api/v2/pokemon/610/,610,axew,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
779,True,cubchoo,https://pokeapi.co/api/v2/pokemon/613/,613,cubchoo,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
780,True,cryogonal,https://pokeapi.co/api/v2/pokemon/615/,615,cryogonal,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
781,True,shelmet,https://pokeapi.co/api/v2/pokemon/616/,616,shelmet,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
782,True,stunfisk,https://pokeapi.co/api/v2/pokemon/618/,618,stunfisk,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
783,False,stunfisk-galar,https://pokeapi.co/api/v2/pokemon/10180/,618,stunfisk,False,False,False,,
784,True,mienfoo,https://pokeapi.co/api/v2/pokemon/619/,619,mienfoo,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
785,True,druddigon,https://pokeapi.co/api/v2/pokemon/621/,621,druddigon,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
786,True,golett,https://pokeapi.co/api/v2/pokemon/622/,622,golett,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
787,True,pawniard,https://pokeapi.co/api/v2/pokemon/624/,624,pawniard,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
788,True,bouffalant,https://pokeapi.co/api/v2/pokemon/626/,626,bouffalant,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
789,True,rufflet,https://pokeapi.co/api/v2/pokemon/627/,627,rufflet,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
790,True,vullaby,https://pokeapi.co/api/v2/pokemon/629/,629,vullaby,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
791,True,heatmor,https://pokeapi.co/api/v2/pokemon/631/,631,heatmor,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
792,True,durant,https://pokeapi.co/api/v2/pokemon/632/,632,durant,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
793,True,deino,https://pokeapi.co/api/v2/pokemon/633/,633,deino,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
794,True,larvesta,https://pokeapi.co/api/v2/pokemon/636/,636,larvesta,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
795,True,cobalion,https://pokeapi.co/api/v2/pokemon/638/,638,cobalion,False,True,False,generation-v,https://pokeapi.co/api/v2/generation/5/
796,True,terrakion,https://pokeapi.co/api/v2/pokemon/639/,639,terrakion,False,True,False,generation-v,https://pokeapi.co/api/v2/generation/5/
797,True,virizion,https://pokeapi.co/api/v2/pokemon/640/,640,virizion,False,True,False,generation-v,https://pokeapi.co/api/v2/generation/5/
798,True,tornadus-incarnate,https://pokeapi.co/api/v2/pokemon/641/,641,tornadus,False,True,False,generation-v,https://pokeapi.co/api/v2/generation/5/
799,False,tornadus-therian,https://pokeapi.co/api/v2/pokemon/10019/,641,tornadus,False,True,False,,
800,True,thundurus-incarnate,https://pokeapi.co/api/v2/pokemon/642/,642,thundurus,False,True,False,generation-v,https://pokeapi.co/api/v2/generation/5/
801,False,thundurus-therian,https://pokeapi.co/api/v2/pokemon/10020/,642,thundurus,False,True,False,,
802,True,reshiram,https://pokeapi.co/api/v2/pokemon/643/,643,reshiram,False,True,False,generation-v,https://pokeapi.co/api/v2/generation/5/
803,True,zekrom,https://pokeapi.co/api/v2/pokemon/644/,644,zekrom,False,True,False,generation-v,https://pokeapi.co/api/v2/generation/5/
804,True,landorus-incarnate,https://pokeapi.co/api/v2/pokemon/645/,645,landorus,False,True,False,generation-v,https://pokeapi.co/api/v2/generation/5/
805,False,landorus-therian,https://pokeapi.co/api/v2/pokemon/10021/,645,landorus,False,True,False,,
806,True,kyurem,https://pokeapi.co/api/v2/pokemon/646/,646,kyurem,False,True,False,generation-v,https://pokeapi.co/api/v2/generation/5/
807,False,kyurem-black,https://pokeapi.co/api/v2/pokemon/10022/,646,kyurem,False,True,False,,
808,False,kyurem-white,https://pokeapi.co/api/v2/pokemon/10023/,646,kyurem,False,True,False,,
809,True,keldeo-ordinary,https://pokeapi.co/api/v2/pokemon/647/,647,keldeo,False,False,True,generation-v,https://pokeapi.co/api/v2/generation/5/
810,False,keldeo-resolute,https://pokeapi.co/api/v2/pokemon/10024/,647,keldeo,False,False,True,,
811,True,meloetta-aria,https://pokeapi.co/api/v2/pokemon/648/,648,meloetta,False,False,True,generation-v,https://pokeapi.co/api/v2/generation/5/
812,False,meloetta-pirouette,https://pokeapi.co/api/v2/pokemon/10018/,648,meloetta,False,False,True,,
813,True,genesect,https://pokeapi.co/api/v2/pokemon/649/,649,genesect,False,False,True,generation-v,https://pokeapi.co/api/v2/generation/5/
814,True,fraxure,https://pokeapi.co/api/v2/pokemon/611/,611,fraxure,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
815,True,haxorus,https://pokeapi.co/api/v2/pokemon/612/,612,haxorus,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
816,True,beartic,https://pokeapi.co/api/v2/pokemon/614/,614,beartic,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
817,True,accelgor,https://pokeapi.co/api/v2/pokemon/617/,617,accelgor,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
818,True,golurk,https://pokeapi.co/api/v2/pokemon/623/,623,golurk,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
819,False,golurk-mega,https://pokeapi.co/api/v2/pokemon/10313/,623,golurk,False,False,False,,
820,True,bisharp,https://pokeapi.co/api/v2/pokemon/625/,625,bisharp,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
821,True,braviary,https://pokeapi.co/api/v2/pokemon/628/,628,braviary,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
822,False,braviary-hisui,https://pokeapi.co/api/v2/pokemon/10240/,628,braviary,False,False,False,,
823,True,mandibuzz,https://pokeapi.co/api/v2/pokemon/630/,630,mandibuzz,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
824,True,zweilous,https://pokeapi.co/api/v2/pokemon/634/,634,zweilous,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
825,True,hydreigon,https://pokeapi.co/api/v2/pokemon/635/,635,hydreigon,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
826,True,volcarona,https://pokeapi.co/api/v2/pokemon/637/,637,volcarona,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
827,True,herdier,https://pokeapi.co/api/v2/pokemon/507/,507,herdier,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
828,True,gurdurr,https://pokeapi.co/api/v2/pokemon/533/,533,gurdurr,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
829,True,cofagrigus,https://pokeapi.co/api/v2/pokemon/563/,563,cofagrigus,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
830,True,klinklang,https://pokeapi.co/api/v2/pokemon/601/,601,klinklang,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
831,True,chandelure,https://pokeapi.co/api/v2/pokemon/609/,609,chandelure,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
832,False,chandelure-mega,https://pokeapi.co/api/v2/pokemon/10291/,609,chandelure,False,False,False,,
833,True,mienshao,https://pokeapi.co/api/v2/pokemon/620/,620,mienshao,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/
834,True,chespin,https://pokeapi.co/api/v2/pokemon/650/,650,chespin,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/
835,True,fennekin,https://pokeapi.co/api/v2/pokemon/653/,653,fennekin,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/
